,TW_NO,USER_NAME,TW_TIME,TW_TEXT,FAV,RT
1869,1515163770720780293,2f9V77islYqwNb3,2022-04-16 12:02:47+00:00,正午をのりがお知らせします,0,0
1870,1515163768657182722,NoOneEscpDeath,2022-04-16 12:02:47+00:00,No One Escapes 0pm.誰も正午から逃れない。,0,0
1871,1515163764340891648,MYOJIN__TRAIN,2022-04-16 12:02:46+00:00,明神電気鉄道が正午をお知らせいたします。,0,0
1872,1515163759027036162,yc_Chris2021,2022-04-16 12:02:45+00:00,どうも、クリスの影武者です。もしよかったらクリスさんのyoutubeチャンネルを見ってね。定期更新だよ(土日投稿)。あと、私が正午をお伝えします。　https://t.co/fsbKtZi8SM,1,0
1873,1515163755243798534,ltz_LangTan,2022-04-16 12:02:44+00:00,Et ass Mëtteg.エト　アス　メテシ正午です。私は今日のお昼はパンにしました。ルクセンブルク語で言うならばBroutブロウトとなりますね#LTZ_Zäit_bot,0,0
1874,1515163754564104194,Ala_ma_bot,2022-04-16 12:02:44+00:00,正午🕛あらま🍚,0,0
1875,1515163739515138057,mot_toshizo,2022-04-16 12:02:40+00:00,正午だ,0,0
1876,1515163738734690310,La_Glee_mob,2022-04-16 12:02:40+00:00,らーが正午をお知らせします。,3,0
1877,1515163737174392837,JyonuKimu_Bot,2022-04-16 12:02:39+00:00,正午だ!さぁ昼飯に繰り出そう!,0,0
1878,1515163723857506304,AtsuminCR,2022-04-16 12:02:36+00:00,【定期】(･д･｡)正午またいだで,1,0
1879,1515163715238203402,okiraku_sr,2022-04-16 12:02:34+00:00,♪キンコンカンコーン　正午になりました。温か～いご飯どうぞ♪∬ ´ー｀)_~▼,0,0
1880,1515163705780355078,Eto_ot3,2022-04-16 12:02:32+00:00,正午です！,0,0
1881,1515163704068751360,screenhero_bot,2022-04-16 12:02:32+00:00,＂スクリーンヒーローが正午をお知らせします＂チッ…チッ…チッ…＿人人人人人人＿ ＞ブヒヒーン!!＜￣Y^Y^Y^Y^Y￣,1,0
1882,1515163698062495746,kokugokatekyo,2022-04-16 12:02:30+00:00,【正午定期連絡です！】youtubeで #中学受験をする小学生 や #高校受験をする中学生 向けの #国語専門チャンネル を開設中です！#国語の成績アップ に是非！：https://t.co/FxybYzGL0U,0,0
1883,1515163692597657600,tyuumakaidou,2022-04-16 12:02:29+00:00,信州の正午をお知らせいたします。,0,0
1884,1515163690953175041,MaxGorita,2022-04-16 12:02:28+00:00,ランサーカーゴが正午をお知らせします！,1,0
1885,1515163689342554118,oideyo_oogaki,2022-04-16 12:02:28+00:00,正午の時報　お昼だよ。手洗い、うがい、マスク、３つの密を防ぐ、咳エチケット、予防に努めよっけ　体調すぐれないときは決して無理をしないでね　R2/4 BOT①,2,0
1886,1515163686544941057,shachiku_jihou,2022-04-16 12:02:27+00:00,正午ですか。１日はあと半分しかありませんね。ますます時間が惜しくなってまいりました。立ち食い蕎麦でも頂いて仕事を続けましょう。,0,0
1887,1515163680014729219,afiliate_roswer,2022-04-16 12:02:26+00:00,正午です。　#時報,0,0
1888,1515163679377227778,D_hagane_901,2022-04-16 12:02:26+00:00,鋼「鋼が、正午をお伝え致します。」 https://t.co/MConIdv72k,0,0
1889,1515163679163301894,somethin9_wrong,2022-04-16 12:02:26+00:00,正午に起きる,1,0
1890,1515163674725392389,nagano_mayumi,2022-04-16 12:02:25+00:00,珠紀はその指先に史郎を見つけて微笑んだ。「お姉さま、見違えますね。なんだかまぶしい」正午(ひる)の日射しが回廊から見える池の面(おもて)にそそいで、鯉の白い背鰭が白銀に踊った。【八月六日上々天氣】,0,0
1891,1515163663430459393,tenno_copybot,2022-04-16 12:02:22+00:00,第六天王が正午をお知らせするで,0,0
1892,1515163657260474371,lovery_rin,2022-04-16 12:02:20+00:00,正午にゃ！あなたと一緒にお弁当食べたいな〜なんてね…////,0,0
1893,1515163652495581184,Kaoruko_Library,2022-04-16 12:02:19+00:00,正午頃にて紫「ふぅ…。なんとか、お昼までに本の片づけが出来ました。ありがとうございます。ナーサリー・ライムさん！」,0,0
1894,1515163648913993731,you_nagai,2022-04-16 12:02:18+00:00,正午ですよぉ。マルちゃんの青春Radio、今日もはっちゃけてますねぇ……寝よ、はふぅ♪,0,0
1895,1515163637777936387,suigin10,2022-04-16 12:02:16+00:00,正午でゲソ！今の天気は Partly Cloudy 、気温は 14℃ じゃなイカ？ https://t.co/u8veuX7tWp,0,0
1896,1515163637761019908,bot40078111,2022-04-16 12:02:16+00:00,正午になりました。,0,0
1897,1515163634925989890,sorautagawa,2022-04-16 12:02:15+00:00,【時報】詩川君がだいたい正午をお知らせするぞ。,0,0
1898,1515163634422657024,Mencha_t,2022-04-16 12:02:15+00:00,正午をおしらせします。,0,0
1899,1515163617217617923,Arthur_7sin_bot,2022-04-16 12:02:11+00:00,こんにちは！　ちょうど正午ですね。お仕事は一旦切り上げて、昼食にしましょう。え…私の食べ物の好みが何かって？　いやぁ…それは内緒！,0,0
1900,1515163609508495363,fllsudon,2022-04-16 12:02:09+00:00,正午です https://t.co/dwu6KxdEtH,58,1
1901,1515163603179290629,Clock_clock_bot,2022-04-16 12:02:08+00:00,【定期】正午です,0,0
1902,1515163600650125315,cat_fing,2022-04-16 12:02:07+00:00,一生正午をお知らせしてくれ,5,0
1903,1515163594308329475,TBH_tokai,2022-04-16 12:02:05+00:00,【定期ツイート】　TBHは、実際の放送波を用いた活動は一切行っておりません。また、弊社Twitterからお知らせする番組案内、イベントなどはすべて架空のものです。ご了承ください。　　TBHが、静岡市駿河区の本社から正午をお知らせ致します。,0,0
1904,1515163591728852994,jones_js719045,2022-04-16 12:02:05+00:00,[正午定期]この垢は相互フォロー支援、フォロバ100%垢です。フォロバが遅れる場合もありますが、必ずフォロバするのでお待ちください。,0,0
1905,1515163587693621250,TieseShtolienen,2022-04-16 12:02:04+00:00,時刻は”正午12時”を回りました。#Tieze_bot,0,0
1906,1515163585994964992,iyashi_kust,2022-04-16 12:02:03+00:00,正午になりましたよ、主。そろそろ、内番の方もひと段落、でしょうか……,0,0
1907,1515163585638383619,hs16101,2022-04-16 12:02:03+00:00,…もう正午？,2,0
1908,1515163575337500672,or1n_deluxe,2022-04-16 12:02:01+00:00,12時、正午だよお昼にすた丼…？ あたいはいいや…,0,0
1909,1515163575043919872,kikumi_bot,2022-04-16 12:02:01+00:00,正午だよ。昼ご飯ももーらいっと！,0,0
1910,1515163574586384387,yamaaaa0301,2022-04-16 12:02:01+00:00,正午チラ!今日のお昼は何チラ～?,0,0
1911,1515163573495943172,Rosettaandchico,2022-04-16 12:02:00+00:00,ロゼッタアンド正午,0,0
1912,1515163572195655680,Arai_Squat,2022-04-16 12:02:00+00:00,スクワットするアライさんが正午をお知らせするのだ〜,3,1
1913,1515163570887032834,derutan__,2022-04-16 12:02:00+00:00,正午12:00だよ〜＞ω＜/お昼だよ！今日のお弁当は何かな？,0,0
1914,1515163570832613384,Kozan_Bunko,2022-04-16 12:02:00+00:00,【おおえやま句会　鶯】選句開始投句締切の正午を過ぎまして、選句期間に移行しています。選句締切4/23正午特選1並選5選評必須選句は人の句のよかった探しと考えます。評に際してはことばの社会的距離にご配慮願います。ま… https://t.co/uSxJXmFgxY,5,0
1915,1515163561902944256,haniyasusin_ksm,2022-04-16 12:01:58+00:00,正午をお知らせしました,1,0
1916,1515163554122395653,HANZO90639539,2022-04-16 12:01:56+00:00,伊賀忍法 ～時報〜正午をお知らせするでござる,0,0
1917,1515163541963108352,ahyahya7_kcgi,2022-04-16 12:01:53+00:00,アヒャヒャ隊公式アカウントが正午をお知らせしま(ﾟ∀｡≡｡∀°)ｱﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬ!!!!!!!!!!!!!!!!!!!,0,0
1918,1515163540889694210,TOGOsan_BOT,2022-04-16 12:01:53+00:00,はらがへった!! めしをつくれ!! （時報：正午です）,0,0
1919,1515163540860157955,Carpage_QN,2022-04-16 12:01:53+00:00,【定期】正午、か……そろそろうちに戻るか,0,0
1920,1515163540302151688,kinosiro_H,2022-04-16 12:01:53+00:00,北海道の家木の城たいせつが【正午】をお知らせいたします,0,0
1921,1515163539769495560,sp00n_,2022-04-16 12:01:52+00:00,【時報】正午です。,0,0
1922,1515163536909271042,akiraonmyo,2022-04-16 12:01:52+00:00,正午です、失礼します。,0,0
1923,1515163536317902850,midoriandgri,2022-04-16 12:01:52+00:00,みどりが正午をお知らせするぐり！そろそろ光合成の時間ぐりなぁ,0,0
1924,1515163534811754496,shio_iskr_bot,2022-04-16 12:01:51+00:00,正午だよ。一段落ついたらゆっくり食事でも取りなさい。動く時は動き、休む時は休む。何事もメリハリだよ,0,0
1925,1515163534631772160,CS_kanpachi,2022-04-16 12:01:51+00:00,正午だ。かんぱちーん,0,0
1926,1515163531259252737,unkounkounko96,2022-04-16 12:01:50+00:00,うんこが正午をお知らせします,0,0
1927,1515163530885939207,Wo_zwgmaouhome,2022-04-16 12:01:50+00:00,正午12時…祝え！我が魔王と共にするランチタイムの瞬間を…,0,0
1928,1515163530382934018,makoto_TKG,2022-04-16 12:01:50+00:00,高城さんが 正午をお伝えします。,0,0
1929,1515163530152280072,Tan_Motoyasu,2022-04-16 12:01:50+00:00,そろそろ正午となろうか。はやくこの役目をおわらせて都に帰りたいものだ。,0,0
1930,1515163529812537346,hollow__bot,2022-04-16 12:01:50+00:00,正午だな。貴様は昼飯の時間か？,0,0
1931,1515163528755245056,yoshida36bot,2022-04-16 12:01:50+00:00,【時報】［進撃の］吉田LINE見ろbotが正午をお知らせします。,0,0
1932,1515163528058998789,mrtoilet18,2022-04-16 12:01:50+00:00,Mr.toiletが正午をお知らせします。,0,0
1933,1515163528058994689,FPSTPSsisterbot,2022-04-16 12:01:50+00:00,【時報】正午だよー。私もうお腹ペコペコだよ。,0,0
1934,1515163526754873352,DF200_RED_BEAR,2022-04-16 12:01:49+00:00,《定期》正午になりました。　　　　皆さんは昼ご飯に何を食べるのでしょうか？　　　　(´～｀)ﾓｸﾞﾓｸﾞ,0,0
1935,1515163526708760576,senninbot,2022-04-16 12:01:49+00:00,【bot】正午だよーこんにちわ～(*´∀｀*)ニパー☆☆.｡.:*･ﾟ★　ｺﾝﾆﾁヽ(●(T)●)ノﾊﾟﾝﾀﾞｰ　★.｡.:*･ﾟ☆,0,0
1936,1515163525383000069,mobile1_mobile,2022-04-16 12:01:49+00:00,Phone修理とカスタムのMobile-1が正午をお伝えします＾＾HP参照、価格をご検討の上、ご来店下さい！https://t.co/rxkXZhMEhv,0,0
1937,1515163522669309952,Chitose_carp,2022-04-16 12:01:48+00:00,【bot】正午です。木村昇吾選手、頑張っているでしょうか…？,0,0
1938,1515163521616871424,Realize_Y,2022-04-16 12:01:48+00:00,＜12:00＞ぽーん、正午っ！やったぁ、お昼だーっ!!#bot,0,0
1939,1515163521331654660,32E_bot,2022-04-16 12:01:48+00:00,Zestが正午をお知らせ,0,0
1940,1515163521243557889,kongoBC,2022-04-16 12:01:48+00:00,正午十二時をアナウンスするデース！Lunchの時間デース！I'm hungry……【Bot】,0,0
1941,1515163521012551686,Nightcat0831,2022-04-16 12:01:48+00:00,【bot】正午ですよ今日のお昼は何だろな？,0,0
1942,1515163520085549066,lill_godbot,2022-04-16 12:01:48+00:00,正午です。昼ごはん食べましょう。,0,0
1943,1515163518860881926,TO_kaneko_kusa_,2022-04-16 12:01:47+00:00,正午をお知らせします,0,0
1944,1515163518458216453,yaminabe_berit,2022-04-16 12:01:47+00:00,Hejsan！正午です。お昼に闇鍋を用意しましょう！,0,0
1945,1515163517074415619,mare_ptlv,2022-04-16 12:01:47+00:00,正午だぜ！今日のお昼はっと。ピーターの手作り！？！？/b,0,0
1946,1515163516319453185,normal_totoro,2022-04-16 12:01:47+00:00,正午です。お昼ご飯にどんぐりいただきます。,0,0
1947,1515163516268949507,kanata_stm,2022-04-16 12:01:47+00:00,イオンモール北戸田から正午をお知らせします。,13,0
1948,1515163514532671491,NKtan01,2022-04-16 12:01:46+00:00,正午です〔自動〕昼飯抜くとこれからキツいよ。,0,0
1949,1515163514385858560,syuu_22397,2022-04-16 12:01:46+00:00,正午になりました。,0,0
1950,1515163514335559680,Potomo_bot,2022-04-16 12:01:46+00:00,正午ﾃﾞｽ(´д｀)　今日の昼飯は魚がいいなぁ…(´･ω･`),0,0
1951,1515163513752530945,cattleya__bot,2022-04-16 12:01:46+00:00,正午になりました。ランチが入荷したようです……。エリオさんたちの様子を、見に行ってみては……いかがでしょう？,0,0
1952,1515163513278595079,TOBU51092F_Bot,2022-04-16 12:01:46+00:00,正午です。お昼(ランチタイム)です午前中のお仕事、授業お疲れ様です！,0,0
1953,1515163512422952961,mikuriyasigum,2022-04-16 12:01:46+00:00,正午！今日のお昼ご飯何かな？凛に聞いてみよう。,0,0
1954,1515163511223369733,G5kiryo,2022-04-16 12:01:46+00:00,土曜日　正午,0,0
1955,1515163510803959808,naga_nami_04,2022-04-16 12:01:46+00:00,正午。子日から聞いたんだが、この午前午後。午の刻という呼び方からきてるんだってさ#長波bot,0,0
1956,1515163510724247557,Seito_Guard_bot,2022-04-16 12:01:45+00:00,西都政府ガ正午ヲオ知ラセイタシマス,0,0
1957,1515163510145097731,Petit_Ben,2022-04-16 12:01:45+00:00,正午、肉肉しい🍔画像でテロられても( ´_ゝ`)ﾌｰﾝでしかなくなった老いたなあ我😥😥,0,0
1958,1515163509457256454,QB_praise,2022-04-16 12:01:45+00:00,正午だよ。お昼までよく頑張ったね。一休みしておいで。,0,0
1959,1515163509448794119,yama_kani_bot,2022-04-16 12:01:45+00:00,しかも正午ときやがる,0,0
1960,1515163508341899271,kurusu_tomoki,2022-04-16 12:01:45+00:00,正午頃をお知らせしますﾁ───(´-ω-｀)───ﾝ,0,0
1961,1515163508001816582,yorimitiya,2022-04-16 12:01:45+00:00,正午です、お昼ご飯を食べながらながらこそっとご覧ください。https://t.co/x5RQMgKox2　#よりみち屋　#古本,0,0
1962,1515163507443920898,shinchoku_sis,2022-04-16 12:01:45+00:00,正午です。夜更かし作業勢はまだ寝てるかな？　私は徹夜したけど,0,0
1963,1515163504847642627,chemical_hshs,2022-04-16 12:01:44+00:00,おはよー♪　…ん？もう正午だって？　あたしは夜行性だからねー,0,0
1964,1515163504138805249,toto_v_,2022-04-16 12:01:44+00:00,正午,0,0
1965,1515163504130478083,yukiwarasbot,2022-04-16 12:01:44+00:00,正午だよユッキ〜♪,0,0
1966,1515163500670504960,submerge001bot,2022-04-16 12:01:43+00:00,水没する人botが正午くらいをおしらせします。,0,0
1967,1515163500628561924,Shoebill_CL,2022-04-16 12:01:43+00:00,グァー！#正午,0,0
1968,1515163500435304448,souma_stu_bot,2022-04-16 12:01:43+00:00,正午、１２時を伝える。学校にいる暁達は今頃給食食ってんだろーな。お残し・・・・・？うっ頭がっ,0,0
1969,1515163500263268359,ji_turu,2022-04-16 12:01:43+00:00,正午だ。昼は何を食べるんだい？,0,0
1970,1515163500250689536,syaryohense_bot,2022-04-16 12:01:43+00:00,[時報]午後0時(正午),0,0
1971,1515163499965853698,humakota_bot,2022-04-16 12:01:43+00:00,（正午・・・今日も平和だな・・・）,0,0
1972,1515163499215073280,mayumi_dazo,2022-04-16 12:01:43+00:00,正午だぞ､昼飯の時間だぞ,0,0
1973,1515163498720161796,Matthew_Fate_GO,2022-04-16 12:01:43+00:00,時刻は正午、午後0時です。先輩、お昼ごはんにしましょう。タマモキャットさんに教えてもらいながら作ってみたのですが･･･お口に合いますか？,0,0
1974,1515163496970813449,tweetmagicgirl,2022-04-16 12:01:42+00:00,【定期】正午だよ！ちょうどお昼時だね、私も少し休憩してお昼を食べることにするよ～,0,0
1975,1515163496941785090,LoveTeitoku_bot,2022-04-16 12:01:42+00:00,鳳翔「正午です。今日も腕によりをかけてお昼ご飯を作りますから、楽しみにしてて下さいね♪」,0,0
1976,1515163495431503878,Ranko_Sukegawa,2022-04-16 12:01:42+00:00,正午だよ！！,1,0
1977,1515163494877827073,twit_cure_bot,2022-04-16 12:01:42+00:00,正午です。って時間見るついでにTwitter開くな！,0,0
1978,1515163494777503749,sakawa_botbot,2022-04-16 12:01:42+00:00,正午でーす。なにか食べに行こう！ねえ司令、いいでしょ？,0,0
1979,1515163494303531009,Takapi25300540,2022-04-16 12:01:42+00:00,正午だよ！お昼！,0,0
1980,1515163492445130753,kimotokanata,2022-04-16 12:01:41+00:00,正午のサイレン https://t.co/GnhqWernY4,0,0
1981,1515163492025704452,bot_Shizue,2022-04-16 12:01:41+00:00,こんにちは！みなさーん！正午ですよー！,0,0
1982,1515163490583212033,kaga_job,2022-04-16 12:01:41+00:00,ヒトフタマルマル…正午ね、お昼ご飯を食べましょう,0,0
1983,1515163490117644292,homeolsbot,2022-04-16 12:01:41+00:00,正午です。朝からずっと素振りをしていたので、腹が減りました。あなたもこれからお昼ですか？一緒に食事でもしませんか？,0,0
1984,1515163487785263105,griffonminosbot,2022-04-16 12:01:40+00:00,正午ですよ〜今日もお昼ご飯は水素原子と炭素原子と酸素原子と窒素原子からできていますよ。,0,0
1985,1515163487026225153,zimi_ymmnb_bot,2022-04-16 12:01:40+00:00,正午だ。当番が呼びに来る前に昼飯に向かうぞ。,0,0
1986,1515163486904483841,Frost_Hee_Hoo,2022-04-16 12:01:40+00:00,ヒーホー！　宇治金時フロストが正午をお知らせするホー。今日のお昼はなに食べるんだホ？,0,0
1987,1515163482936983555,Arcanenubs,2022-04-16 12:01:39+00:00,【時報】正午です。,0,0
1988,1515163482768904192,akst_1059,2022-04-16 12:01:39+00:00,ちゃっかり土曜日の正午もお知らせされちゃった,0,0
1989,1515163481271836675,desutoroi10,2022-04-16 12:01:38+00:00,太郎太刀｢デストロイ本丸が、お昼正午をお知らせします。ご飯はしっかり食べましょうね。私の様に、大きくなれませんよ｣,0,0
1990,1515163479610601478,HINARIN_bot,2022-04-16 12:01:38+00:00,正午やっつ〜,0,0
1991,1515163478712979467,oreno_news,2022-04-16 12:01:38+00:00,正午になりました。こんにちは！,0,0
1992,1515163478461333505,NirakatyouOuen,2022-04-16 12:01:38+00:00,おやおや、もう正午ですかー。,0,0
1993,1515163477593432067,kakene_utau,2022-04-16 12:01:38+00:00,正午、12時だよ…そんなに急いで食べなくてもいいんじゃない…？,0,0
1994,1515163476360306691,Pola1341aojiso,2022-04-16 12:01:37+00:00,ヒトフタマルマル。正午です。昼食ね。今日のお弁当は何かしら？,0,0
1995,1515163475856687104,kongo_sekaishi,2022-04-16 12:01:37+00:00,正午十二時をAnnounceしマース！　12世紀、中世ヨーロッパ世界にイスラーム世界からギリシア語文献が伝わり、古典芸術の「再発見」が行われまシタ。この出来事を「12世紀ルネサンス」と呼びマース！　中心地はイベリア半島のトレドやシチリア島のパレルモなどデス。,0,0
1996,1515163475823116290,waiwaimumou,2022-04-16 12:01:37+00:00,【定時】(お前の下半身が)正午を指してる,0,0
1997,1515163474803888130,rtd_claude_bot,2022-04-16 12:01:37+00:00,もう正午か…食べている余裕は…無いな,0,0
1998,1515163474778738694,2_K2___,2022-04-16 12:01:37+00:00,正午だよ。祈りを捧げよう。シェンロに感謝を。,0,0
1999,1515163473491394560,KyonTSbot,2022-04-16 12:01:37+00:00,正午十二時だそうだ。昼飯はたんと食えよ。,0,0
2000,1515163473298173954,ekra_erudrad,2022-04-16 12:01:37+00:00,正午ですね。休憩は質の高い活動に不可欠な行動です。昼食もしっかり摂って、また午後も頑張っていきましょう。,0,0
2001,1515163473277501442,ishiki_is_takai,2022-04-16 12:01:37+00:00,正午デニッシュ,0,0
2002,1515163472908091392,yoshinon_puppet,2022-04-16 12:01:36+00:00,【時報】『よしのんが正午をお知らせするよー』,0,0
2003,1515163472652562433,misawa_san_bot,2022-04-16 12:01:36+00:00,昼飯か...。俺はもう食べたぞ。(正午をお知らせします),0,0
2004,1515163472593506304,SakumaOnigenba,2022-04-16 12:01:36+00:00,鬼玄蕃が正午をお知らせする。,0,0
2005,1515163471289090050,BLACKBIRD_SHIRO,2022-04-16 12:01:36+00:00,[時報BOT]ブラックバード・真白が 午後12時「正午」 をお知らせします！,1,0
2006,1515163468298522627,sickly_bot,2022-04-16 12:01:35+00:00,正午をお知らせします。お昼ご飯は何にするの？,0,0
2007,1515163465349885959,sonnykim83,2022-04-16 12:01:35+00:00,日本時間で正午をお知らせします！#安倍晋三 の首相復帰を阻止する気持ちを込めて、日本全国その場で歌おう！Abe Is Over アベ・イズ・オーバー ！If you want it! Paggie Cho #趙博 #自民党に殺される https://t.co/Hm7pwJMRpr,1,0
2008,1515163464913723393,komyo_ji,2022-04-16 12:01:35+00:00,正午をお知らせします。明るく正しく仲良くお念仏を称えましょう。南無阿弥陀仏。 ホームページ　https://t.co/UZkP81qIuE  Facebookページ https://t.co/qlcWCOvSK3,0,0
2009,1515163463710298115,dameXchrom,2022-04-16 12:01:34+00:00,セレンファーレンの宰相、クロムが、正午をお知らせいたします。─当然、午前中の作業は終わっておりますね、姫？,0,0
2010,1515163463135346689,naga20serpent,2022-04-16 12:01:34+00:00,あは～ん♡　正午よ。,0,0
2011,1515163462259064834,jihouElizabeth,2022-04-16 12:01:34+00:00,正午でございます。些か小腹が空いてまいりました。私もたこ焼きなるものを食したく思います。,0,0
2012,1515163462049341450,hatsuneyszw,2022-04-16 12:01:34+00:00,正午をお知らせします,0,0
2013,1515163461206310913,TOKC_bot,2022-04-16 12:01:34+00:00,【時報】ユーリ「正午だ。昼飯の時間だな。提督サンの好きなメニュー用意してやるから、ちょっと待ってな」,0,0
2014,1515163460992376837,real_milchan,2022-04-16 12:01:34+00:00,正午ミル！,0,0
2015,1515163459888947200,matimiyajihou,2022-04-16 12:01:33+00:00,エッエッエッエエエエ！！正午をお知らせするけぇの。食堂行くぞ、井尾谷。,0,0
2016,1515163459528593411,jpjihou_bot,2022-04-16 12:01:33+00:00,正午になりました。12時(午後0時)をお知らせします。,0,0
2017,1515163458928533504,stjosemaria_jp,2022-04-16 12:01:33+00:00,正午です🔔【お告げ】「主のみ使いのお告げを受けて、マリアは聖霊によって神の御子を宿された。〔＊アヴェ・マリアの祈り〕私は主のはしため、おことばどおりになりますように。〔＊〕みことばは人となり、私たちのうちに住まわれた。〔＊〕神の母聖マリア、私たちのために祈ってください。祈願…」,2,0
2018,1515163458290954242,botsivilnataria,2022-04-16 12:01:33+00:00,正午ね。飯はちゃんと食いなさい。私には必要ないけれど。,0,0
2019,1515163458232225792,lifeofcain_bot,2022-04-16 12:01:33+00:00,正午の時報だぞ。一日も残り半分、昼餉を摂って午後も頑張るんだ。#[bot],0,0
2020,1515163455224881154,syuiti_kaigo,2022-04-16 12:01:32+00:00,正午だが…ちゃんと食べているか？食事は毎日しろ…。,0,0
2021,1515163452737695748,imoto_sagami,2022-04-16 12:01:32+00:00,ヒトフタマルマル　正午です。昼食の時間ですね。,0,0
2022,1515163451697500160,G_GorillaBot,2022-04-16 12:01:31+00:00,ウッホー(ゴリラが正午をお知らせします),0,0
2023,1515163451672342530,__un__k,2022-04-16 12:01:31+00:00,noon…つまり正午…,0,0
2024,1515163450737012742,5101F_bot,2022-04-16 12:01:31+00:00,正午よ！まだまだ頑張りましょう！,0,0
2025,1515163449524846599,The_kid_Dea,2022-04-16 12:01:31+00:00,お、正午だな。 #デス・ザ・キッドの時報bot,0,0
2026,1515163446614331394,jinrouparanoia,2022-04-16 12:01:30+00:00,完璧で幸福な市民へ正午をお伝えします。昼食の時間ですね。市民のために、頬がとろけるような素晴らしい料理を用意しました。どうぞ、遠慮せずに食べなさい。,0,0
2027,1515163446077440000,god_yuta_god,2022-04-16 12:01:30+00:00,ハッハッハッハッ(高橋優太が正午をお知らせします),0,0
2028,1515163444328214532,ProwlerPDW,2022-04-16 12:01:30+00:00,正午か…腹が減ってきたぜ…,0,0
2029,1515163440536764416,serihu_kankore,2022-04-16 12:01:29+00:00,金剛「正午十二時をアナウンスするデース！Lunchの時間デース！」,0,0
2030,1515163440415133698,RW_memories_bot,2022-04-16 12:01:29+00:00,正午デス。⑫：Ｖリーグでのチーム最多連勝となる⑫連勝を記録☆ 2005年2月13日 vsデンソーエアリービーズ戦 ３-０(25-22、25-15、25-20) ＠岡山県・山陽町(現・赤磐市)ふれあい公園体育館,1,0
2031,1515163440306098178,Mikage721,2022-04-16 12:01:29+00:00,正午、軍隊の昼食の時間だぞ！,0,0
2032,1515163439391735808,Otome_Souls,2022-04-16 12:01:28+00:00,オズワルド「不死教会の目覚めの鐘が、正午をお知らせだ。…さて、私も昼食をとらなければ。勿論君が用意してくれたんだろうね？」　#ダークソウル　#デモンズソウル,0,0
2033,1515163439336808453,nioi_yabaso,2022-04-16 12:01:28+00:00,【定期】においやばそうが正午の時間をお知らせします#においやばそう,0,0
2034,1515163439332671490,mochitomame,2022-04-16 12:01:28+00:00,豆大福が正午をお知らせいたします,0,0
2035,1515163438649327617,akagi123456,2022-04-16 12:01:28+00:00,赤木陸が正午をお知らせします！！１日の半分が過ぎたな！残りもがんばって行こう！そのためにご飯はしっかり食べないと…もぐもぐ…,0,0
2036,1515163437466546178,disappeared_GOD,2022-04-16 12:01:28+00:00,エレン【正午！飯ですよ！】リヴァイ【おい。もう少し丁寧に食え…】エレン【育ち盛りなので！】リヴァイ【関係ねぇよ】（食べ終わる）エレン【ふー！それでは兵長！午後もよろしくお願いします！】（エレン抱きつく）リヴァイ【！？】エレン【へへ(照)】,0,0
2037,1515163436606361606,Bep_phoenix,2022-04-16 12:01:28+00:00,полдень(ﾎﾟﾙﾃﾞｰﾆ 訳：正午)。…失礼、ヒトフタマルマル。気を抜くと言葉が…。気をつける。,0,0
2038,1515163435671375872,p_ad_yu_i,2022-04-16 12:01:28+00:00,【正午をお知らせします(ﾟзﾟ)】,0,0
2039,1515163435616866304,kuro__ame,2022-04-16 12:01:28+00:00,【時報】正午十二時をアナウンスするデース！Lunchの時間デース！,0,0
2040,1515163434647965697,maccharurun555,2022-04-16 12:01:27+00:00,ふんぞり返る柴犬が正午をお知らせします https://t.co/bjYiTk1oRP,2,0
2041,1515163433960095746,hosomichi_syura,2022-04-16 12:01:27+00:00,大いなる正午だ。そのとき人間が、動物から超人へとむかう道のなかばにあって、夕暮れにむかうその道をおのれの最高の希望として祝う。夜にゆくその道が、新しい朝にむかう道でもあるのだから。（ニーチェ）,0,0
2042,1515163433590657025,kuwonaomiya_bot,2022-04-16 12:01:27+00:00,Akina:正午を回りましたね。よければ昼食をご一緒しませんか？ まだタイキには及びませんが、腕によりをかけますよ,0,0
2043,1515163433531953166,gang_dobugawa,2022-04-16 12:01:27+00:00,ウォッチ！！今何時？♪え？正午です。,0,0
2044,1515163432017817603,jr8dag,2022-04-16 12:01:27+00:00,【AutoTweet】正午となりました。by JR8DAG/M.Kanno(JR8DAGのAM ＆ QRPホームページ 管理人)より,0,0
2045,1515163431229435910,undousirobot,2022-04-16 12:01:27+00:00,12時（正午）だよ！お昼ご飯を食べて少ししたら運動しよう！,2,0
2046,1515163430952779789,dina__bot,2022-04-16 12:01:26+00:00,あら？もう正午？お昼ご飯を食べないと。そうね、ヤナと一緒にランチしに行こうかしら？,0,0
2047,1515163427559591938,birderjp,2022-04-16 12:01:26+00:00,"https://t.co/seHC64NXAU が正午12：00をお知らせします（,,・θ・）ﾁｭﾝhttps://t.co/fFGjFpaQUp",8,0
2048,1515163425910886401,genshu_bot,2022-04-16 12:01:25+00:00,高木秋人が4月16日正午をお知らせします,0,0
